"","disable","computer","poverty","a85a","a7584","a6574","black","asian","aindian","latino","chci","sparent","a5564","a2034","mortalityrate","Poor_health","Adult_obesity","Food_environment_index","Physical_inactivity","Uninsured","Adult_smoking","Low_birthweight","per_Female","Excessive_drinking","Primary_care_physicians","Access_to_exercise_opportunities","State"
"919",16,87.1,10.8,2.2,4.4,9.9,36.6,1.2,0.1,5.4,138.11,7.3,13.8,20.4,0.0454098236585181,0.1802850909,0.366,5.9,0.279,0.1192689965,0.1897107568,0.093256815,0.511689745,0.165533783,0.000778327,0.656796439,"North Carolina"
"920",16.3,77.2,21.7,1.5,4.1,9.2,23.8,0.6,39.9,8.9,126.81,9.8,12.6,19.7,0.0493055502878686,0.2946273457,0.386,6.3,0.332,0.1962445594,0.2721442846,0.117830995,0.518842647,0.139212318,0.000402394,0.532623278,"North Carolina"
"921",8.6,96.1,5.9,1.2,3.1,7,20.4,6.9,0.4,10.1,165.29,6.6,11.3,21.1,0.0153803195993793,0.1261227074,0.229,7.9,0.17,0.09743604,0.1361406245,0.079744744,0.514181914,0.200129355,0.000855303,0.922203613,"North Carolina"
"922",18.4,81.7,16.7,2.1,5,10.8,48.6,1.3,0.3,4,126.81,9.6,13.9,20.3,0.0562768822607227,0.2288310789,0.346,6.3,0.289,0.1367143845,0.218517011,0.112777778,0.47386828,0.147997631,0.000427035,0.599784771,"North Carolina"
"923",20.5,84.1,12.3,1.8,6.3,11.7,3.6,0.9,0.3,6.1,133.35,6.4,15,16.8,0.0439492825279627,0.1962462835,0.332,7.9,0.292,0.1262748634,0.2109778387,0.093131188,0.499633943,0.16281678,0.000355643,0.875122233,"North Carolina"
"924",15.4,85.5,9.4,1.5,4.8,10.1,25,0.5,1.2,8.4,137.18,7,14.6,17.3,0.029603315571344,0.1814973123,0.328,7.7,0.295,0.1413191058,0.187286842,0.087715608,0.503067769,0.165802747,0.000141265,0.542915588,"North Carolina"
"925",17.9,85.3,10.5,3.3,8.8,16.2,1.7,0.9,0.7,7,139.87,4.4,15.4,14.8,0.0311747201360351,0.1668002352,0.287,7.9,0.299,0.1768363622,0.1686702975,0.075213675,0.514370491,0.155086486,0.000730973,1,"North Carolina"
"926",16.4,92.4,7.7,1.9,7.8,20.8,9.8,0.6,0.7,4.8,146.87,3.7,18,13.1,0.0285204469665945,0.1601547494,0.279,7.6,0.206,0.1468654948,0.1523368768,0.086458908,0.51753011,0.153429319,0.000513176,0.765561151,"North Carolina"
"927",18.1,83.3,14.1,2.6,6.7,14.1,25,0.1,0.3,7.8,137.43,7.1,15.4,15,0.0276131608572824,0.1866869266,0.347,7.3,0.267,0.1340262137,0.1799580879,0.097969991,0.521735471,0.155777626,0.000482676,0.605435625,"North Carolina"
"928",19.7,78.5,17.2,1.8,6.2,11.6,30.5,0.4,3.7,5.3,129.39,8.4,13.7,18.3,0.0485131614410206,0.231591266,0.331,7,0.269,0.1531709106,0.2112257203,0.11108587,0.504327051,0.150308645,0.000317494,0.423164309,"North Carolina"
"929",14.2,88.7,8.9,1.7,4.7,10.6,5,0.7,0.2,7.3,139.15,5.3,15.1,15.9,0.0346185985436314,0.1508012712,0.293,8.1,0.242,0.135886075,0.1760968748,0.082999636,0.503030751,0.172708717,0.000431912,0.719350923,"North Carolina"
"930",14.9,79.8,11.5,2,5.7,12,17.6,1.4,0.3,15.4,129.17,5.8,14.5,16.9,0.0440027868431667,0.2089236029,0.295,7.8,0.293,0.1701062286,0.1928126196,0.093791871,0.513750091,0.144368064,0.000290402,0.790956184,"North Carolina"
"931",8.9,94.3,5.2,1.3,3.5,8.6,11.4,7.8,0.6,8.4,174.76,5.3,12,24.5,0.0205441459456128,0.1345448411,0.227,7.4,0.187,0.1040702973,0.1419703861,0.073184944,0.52285678,0.205654592,0.001874726,0.862542134,"North Carolina"
"932",19,81.3,20.9,1.5,5.7,10.3,31.9,1,2.4,6.5,130.05,10.5,13.6,18.9,0.0467841468576648,0.2421009189,0.363,6.3,0.298,0.1524964066,0.226685887,0.113227237,0.511916153,0.140955044,0.000418161,0.398679217,"North Carolina"
"933",17.6,81.7,15.6,1.5,5.7,10.2,25.4,0.6,1.8,19.6,126.75,6.2,13.2,17.2,0.0738691729795995,0.2188208659,0.35,7.6,0.318,0.1879203607,0.2070706342,0.090801688,0.508855586,0.142804454,0.000423702,0.514070407,"North Carolina"
"934",20.2,80.5,10.9,2.6,6,11.5,3.7,0.6,0.3,10.6,131.01,5.1,14,16.3,0.0430866737087897,0.199530369,0.303,8,0.287,0.1592734292,0.1909797284,0.080270068,0.513083633,0.151447465,0.000563628,0.494414507,"North Carolina"
"935",13.3,88.1,7.5,2.6,5.3,11.5,6.3,1.3,0.4,6.6,154.43,4.5,13.9,19.4,0.0227708671840928,0.1468369416,0.227,7.5,0.189,0.1342829594,0.1644252839,0.079775528,0.52072725,0.169802831,0.001414025,0.84077577,"North Carolina"
"936",10.5,93.6,7.1,1.4,3.7,7.9,18,3.7,0.3,10.4,147.57,7.2,11.7,18,0.0141950014668168,0.1400991372,0.31,7.7,0.231,0.1100268844,0.1682894596,0.088673531,0.513661392,0.172265921,0.000909729,0.809258978,"North Carolina"
"937",19.9,78.7,12.7,2.4,5.8,12.5,32.7,0.7,0.2,4,129.64,5.8,16.2,16.1,0.0440567450876729,0.1947070983,0.335,7.1,0.309,0.1292560634,0.1915579829,0.09881698,0.492012222,0.15386701,0.00013077,0.385682364,"North Carolina"
"938",16.5,89.1,10.4,1.7,7,11.6,5,0.7,0.3,6.8,140.19,5.1,14.8,15.1,0.0280813422881614,0.156521913,0.319,8.4,0.292,0.129668886,0.1605626592,0.085365854,0.513174494,0.16694626,0.000407156,0.62900097,"North Carolina"
"939",15.6,86.9,11.7,1.7,5.7,10.4,9.2,1.6,0.3,7.1,133.55,6.5,14.2,16.9,0.031209862316492,0.1731433842,0.303,7.6,0.278,0.1334827239,0.1820158304,0.095140033,0.511768915,0.175091181,0.00025513,0.646090939,"North Carolina"
"940",19.1,81.2,15.2,2.2,5.3,10.5,23.8,0.4,0.5,22.2,123.69,6.5,13.9,17.1,0.0271849938833764,0.2762386962,0.356,7.8,0.315,0.2141588947,0.222256415,0.082610336,0.510115484,0.136879585,0.00023665,0.447671139,"North Carolina"
"941",9.7,92.7,11.1,1.5,3.3,7.8,36.5,4.9,0.2,13.5,160.63,7.7,11.6,24.9,0.0186273240743956,0.1696340851,0.264,6.8,0.203,0.1374708041,0.1593473632,0.089417091,0.523245333,0.172402678,0.001219464,0.915227571,"North Carolina"
"942",21,79.4,16.7,2.3,6.1,10.9,59.4,0.8,1.2,3.8,129.97,9.6,15.2,18.4,0.0591740986516759,0.2328654759,0.405,5.8,0.32,0.1269394322,0.2109091839,0.122881356,0.504930394,0.134223538,0.000496196,0.613766265,"North Carolina"
"943",16.2,87.4,11.9,1.8,4.9,9.5,20.3,1.3,0.8,19.2,135.77,7.3,13,18.4,0.0341730130833822,0.2011820997,0.292,7.7,0.263,0.1580406097,0.189408518,0.099946553,0.512563741,0.154707037,0.000553134,0.780199081,"North Carolina"
"944",12.5,92.7,9,1.9,4.9,10.4,13.7,1.3,0.3,5.6,155.64,6,12.9,22.8,0.0219568268510466,0.1547695556,0.248,7.1,0.196,0.1238695441,0.1796167503,0.078170531,0.521744383,0.192715312,0.000884924,0.902870226,"North Carolina"
"945",16.4,90.1,9.2,1.7,5,11,14.3,0.4,0.5,7.1,143.29,4.1,14.7,16.1,0.0402174962195554,0.171263635,0.307,7.7,0.254,0.1439780474,0.17271303,0.083605792,0.500829244,0.163936962,0.00031244,0.59076546,"North Carolina"
"946",16.3,86.7,16.3,1.6,5,9.3,30.5,1.2,0.3,11.8,133.72,9.5,13.2,20.7,0.0486823315591328,0.2095641423,0.382,6.5,0.302,0.1375150784,0.1977129012,0.083030354,0.509504632,0.151441724,0.000491412,0.514120516,"North Carolina"
"947",17.9,77.4,24,2.1,5,10.3,38.9,0.8,11.9,3,130.71,12.4,13.4,19.1,0.04596380350474,0.2789817356,0.352,5.4,0.273,0.1473451327,0.2306850189,0.129253825,0.50320622,0.134773112,0.000647723,0.767928755,"North Carolina"
"948",11,90.7,9.3,1.4,4.7,9.4,1.8,1.2,0.7,3.7,156.93,3.5,12,29.1,0.0178746983644651,0.1853888695,0.271,7.2,0.195,0.1319911638,0.2015617579,0.067605634,0.499202552,0.199348605,0.000793861,0.926153605,"North Carolina"
"949",18.5,78.5,20.9,2.4,6.1,11.6,52.8,0.7,3.8,2.9,127.48,11,15,17.1,0.065250919444774,0.2432787729,0.398,5.3,0.309,0.1337220603,0.2243179806,0.115526122,0.520805162,0.133048992,0.000590972,0.56084182,"North Carolina"
"950",13.5,88.9,12.4,2.1,5.1,9.4,19.5,1.6,0.4,12.6,139.67,8,13,18.8,0.0336465668485183,0.19646202,0.329,7.1,0.259,0.1414413293,0.1879076474,0.095493906,0.524767046,0.156852307,0.000480174,0.856535059,"North Carolina"
"951",8.6,91.1,4.4,2.4,4.7,8.9,1,0.7,3.3,3.5,142.84,4.2,13.7,21.7,0.0321595111754301,0.1134210526,0.331,9.1,0.241,0.0823575639,0.1703859739,0.061132561,0.495601935,0.245458371,0.000461894,0.743802555,"North Dakota"
"952",17.2,79.4,20.8,1.4,3,7,0.6,0.1,78.3,0.6,137.27,13.7,11.7,18.1,0.0978952520802741,0.2659471104,0.396,7.3,0.288,0.1861132661,0.3173699578,0.098789346,0.505286855,0.188050804,0.000273056,0.561383368,"North Dakota"
"953",9.5,91.1,7.8,1.8,3.4,7,3.8,2.8,2.7,4.3,153.08,6,10.9,31.6,0.0141302811925957,0.1422910787,0.32,8.1,0.223,0.0836330169,0.1772658628,0.064989216,0.486290674,0.257230345,0.001353714,0.87807541,"North Dakota"
"954",10.2,90.7,4.3,2.7,4.3,8.6,2.3,0.8,4.2,2.5,151.42,7.1,13,21.3,0.0314884594796007,0.1202793926,0.296,9.3,0.218,0.0642056038,0.1579740067,0.064740808,0.497549928,0.240397244,0.000989343,0.764069956,"North Dakota"
"955",14.3,89.1,8,3.7,5.2,10.1,1.5,0.5,1.6,2.5,139.52,4.4,15.2,20.6,0.0478080030597122,0.1320563832,0.336,8.8,0.245,0.0793012442,0.1686363321,0.072222222,0.489445286,0.228744386,0.000758186,0.806540284,"North Dakota"
"956",10.2,93.1,4.1,1.4,3.2,7.4,2.6,4,0.3,1.7,151.05,4.6,12.2,18.6,0.0311230223912856,0.1269307546,0.332,8.3,0.271,0.0565618329,0.1790828726,0.062241617,0.52208017,0.190159356,0.000423752,0.759808795,"Ohio"
"957",23.8,83.9,13.4,1.8,5.6,10.2,1.7,0.1,0.5,0.5,127.53,5.4,14.6,17.3,0.0391919335874871,0.1860066279,0.349,7,0.275,0.0939611759,0.2389681864,0.092257002,0.500532671,0.165006954,0.000354396,0.52297189,"Ohio"
"958",12.1,89.9,11,2.2,4.3,8.6,25.5,2.6,0.1,3.3,153.21,8.8,13.3,21.7,0.0274279892834928,0.1575279796,0.289,6.6,0.22,0.0750233012,0.1823086152,0.09615963,0.51786617,0.194002219,0.001082222,0.969201395,"Ohio"
"959",11.3,92.9,11.2,1.4,3.2,7.1,22.6,5.3,0.2,5.5,154.12,8.2,11.4,25.2,0.0238113409142944,0.1572678561,0.293,6.9,0.231,0.09164197,0.192685158,0.091790045,0.511941309,0.197150328,0.000999423,0.951579575,"Ohio"
"960",19.6,87.8,10.4,2.4,4.8,10,5.7,0.6,0.3,2.7,130.94,5.9,14.1,19.6,0.039843079563565,0.1848868318,0.393,6.3,0.325,0.0751132514,0.2479100318,0.094205608,0.466879685,0.172791029,0.000397827,0.840889611,"Ohio"
"961",14.4,84.7,9.4,2.7,5.8,10.7,0.7,0.4,0.2,2.8,132.21,4.5,14.3,17.3,0.101978823120986,0.1763371538,0.328,7.6,0.287,0.0901900414,0.2138441743,0.073173852,0.50573469,0.168982358,0.000408972,0.699250394,"Ohio"
"962",12.7,85,7.5,2.3,5.3,9.7,1.4,1,0.2,2,135.83,4.4,13.6,18.4,0.0431157139531073,0.1499660408,0.296,8,0.25,0.1037299647,0.1864705422,0.061075148,0.503571735,0.174147628,0.000542809,0.614905693,"Ohio"
"963",17,86.5,11.9,2.2,5.6,10.3,0.8,0.3,0.2,1,131.96,6,14.6,16.3,0.0366955644236503,0.1748902108,0.348,7.9,0.297,0.0926853707,0.2372048248,0.077490775,0.503370735,0.177646847,0.000273729,0.534250546,"Ohio"
"964",12.3,92.1,7.9,1.7,4.1,8.5,8,3.3,0.3,4.7,145.7,6.6,12.9,20.4,0.0230138763213365,0.1616697027,0.34,7.7,0.249,0.075023531,0.2019711683,0.079737779,0.509957964,0.186425735,0.000539387,0.900934453,"Ohio"
"965",18.7,79.7,11.3,2.3,6.6,12,2.9,0.5,0.1,0.4,128.73,4.3,16.9,14.6,0.0790826413602214,0.1655082641,0.355,8.1,0.295,0.0805330717,0.2079009245,0.066606661,0.505324361,0.180057792,0.000194175,0.296079173,"Ohio"
"966",13.6,86.9,8.4,2.3,5.2,10.3,1,0.5,0.2,1.5,139.21,6,13.8,18.6,0.0355452151293361,0.1698232561,0.268,7.8,0.268,0.0877992682,0.2008393976,0.066809924,0.509586608,0.182157666,0.00039305,0.660379836,"Ohio"
"967",15.8,91.2,7.2,1.7,4.8,9.6,3.8,1.3,0.1,1.9,143.14,6,13.9,17.8,0.0341357122131889,0.1591629377,0.321,7.9,0.277,0.0725843604,0.2092797183,0.076504714,0.50884447,0.181645586,0.000422114,0.790662614,"Ohio"
"968",16.2,85.5,9.7,2.8,5.9,10.5,8.9,0.8,0.1,1.9,134.62,6.6,13.9,18.6,0.0231215782128672,0.1902887679,0.311,6.9,0.283,0.0804456512,0.2168383919,0.079888957,0.491201995,0.16987842,0.00053407,0.706125728,"Ohio"
"969",21.9,75.2,12.8,1.6,5,10.4,0.3,0.2,0.1,0.7,126.41,4.3,15.8,16.7,0.0761092929446685,0.1881814523,0.322,5.7,0.3,0.0925994109,0.2224280686,0.084812623,0.498723009,0.171699078,0.00015328,0.62791217,"Ohio"
"970",11.6,91.4,6.2,2.2,5.2,9.3,1.7,1.9,0.1,5.5,144.93,5,13.8,19.8,0.0355590675622284,0.1416945525,0.318,8,0.243,0.0623457487,0.1958717653,0.077272727,0.509555567,0.190260223,0.000555754,0.833783531,"Ohio"
"971",13.7,91.9,6.4,1.7,4.5,9.6,1.4,1.2,0.1,1.9,144.52,5.3,14.5,18,0.0194679411678818,0.1558606626,0.317,7.8,0.242,0.0698788735,0.2060724406,0.074255606,0.506610121,0.201068161,0.000698113,0.853239969,"Ohio"
"972",13.2,91.1,6.6,1.6,4.7,9.1,7.4,1.6,0.1,2.2,144.79,6.4,13.2,17.8,0.0314542116547483,0.139634648,0.322,8,0.255,0.0640532193,0.1908264663,0.076956222,0.502388645,0.185840419,0.000653862,0.864637784,"Ohio"
"973",12.4,87.7,8.1,2.4,5.2,10.5,1.8,0.4,0.5,10,136,7.1,14.1,17.7,0.0340626228219573,0.1605261858,0.327,8.3,0.26,0.0762189246,0.2115503171,0.056818182,0.504219299,0.183615541,0.000573634,0.634500602,"Ohio"
"974",18.4,83.3,14.1,1.7,6,10.3,1.5,0.4,0.3,1.1,130.11,4.7,13.9,16.4,0.0394816294300711,0.1985179648,0.312,7.6,0.26,0.0868626002,0.2190575211,0.085279454,0.509144995,0.157659615,0.000325385,0.408635206,"Ohio"
"975",17.6,82.7,11.9,2.4,6.6,12,5.5,0.5,0.1,1.5,134.79,5.8,15.7,17.3,0.0547386987394894,0.1919274125,0.361,6.9,0.3,0.0725413453,0.2141853865,0.082990249,0.514391941,0.186204313,0.00038606,0.85244373,"Ohio"
"976",13.6,90.8,8.4,1.8,4.7,9.4,4.1,1.8,0.1,1.8,145.92,5.2,14,22.6,0.0263921879123779,0.151019299,0.298,7.4,0.26,0.0690391623,0.204292712,0.081574275,0.508988951,0.18521341,0.000406717,0.83645048,"Ohio"
"977",16.3,82.5,8.1,2.7,6.1,11.5,3.9,0.5,0.2,1,135.28,5.3,15.7,17.7,0.0577734982593882,0.1732015975,0.342,7.7,0.297,0.0699077764,0.2231096319,0.085180624,0.48885297,0.178890592,0.000448275,0.764133523,"Ohio"
"978",17,88.6,11.6,1.9,4.9,9.8,2.1,0.5,0.1,1.6,136.16,7.5,14.2,17.9,0.0499322348241672,0.1529863617,0.335,7.1,0.328,0.0745381432,0.2019509868,0.075323215,0.504605985,0.178536086,0.0007157,0.523549001,"Ohio"
"979",15.6,88.3,9,1.5,4.9,9.1,3.6,0.6,0.3,1.4,135.22,6.4,12.9,19.3,0.0292669490066453,0.1548298073,0.324,8.3,0.268,0.0648928974,0.2062890077,0.07933145,0.472196647,0.19766708,0.000403523,0.826115839,"Ohio"
"980",15.2,90.2,5.8,1.6,4.9,8.8,5.9,0.7,0.1,2,133.83,5.7,13.3,19.5,0.0292707090266363,0.1472048491,0.295,7.7,0.3,0.0747262774,0.204583136,0.072424346,0.461387872,0.19636839,0.000498934,0.591113158,"Ohio"
"981",15.6,85.4,12.4,2.3,5.2,9.9,3.2,0.4,0.3,1.1,133.83,6.5,13.9,18.5,0.0278477193878143,0.186052397,0.326,6.9,0.324,0.0750818738,0.2170858932,0.087004405,0.514511781,0.164970551,0.000718507,0.807967563,"Ohio"
"982",15.2,87.1,8.3,2.1,5.9,10.5,3,0.4,0.3,9.9,134.53,6.7,14.7,16.5,0.0578241126549771,0.1830839127,0.328,8.3,0.288,0.066203305,0.1893808049,0.073380992,0.505781224,0.170462867,0.000536202,0.854210423,"Ohio"
"983",20.3,82.5,10.8,2.4,6.7,11.4,1.3,0.6,0.5,1.1,137.58,4.9,15.5,17.5,0.0515335383592386,0.1827228191,0.351,7.9,0.334,0.0769198551,0.1919027586,0.073934542,0.507622505,0.164516167,0.00071999,0.786704005,"Ohio"
"984",10.8,90.6,6.7,2.6,5.5,9.8,0.6,0.5,0.2,1.7,138.08,5.5,14.6,17,0.0392978779145926,0.1430358105,0.367,8.6,0.279,0.0626243864,0.1867148444,0.065526316,0.503181244,0.199200046,0.000435958,0.788961675,"Ohio"
"985",13.7,86.8,7.1,2.2,6.4,10.5,0.7,0.5,0.3,1.6,134.11,4.4,14.3,15.9,0.0350719950119829,0.157728159,0.343,8.2,0.293,0.0778629954,0.1979342461,0.056984017,0.507184519,0.177607938,0.000537676,0.537038086,"Ohio"
"986",15.5,90,6.3,3,7.1,14.3,1.2,0.2,0.3,5,141.22,4.8,17.5,13.8,0.0466040373813437,0.1641795968,0.305,8,0.275,0.0630125577,0.1864374238,0.070358035,0.504651048,0.176379124,0.000513736,0.757724245,"Ohio"
"987",13.8,88.9,9.3,2.1,4.6,10,1.4,0.2,0.2,6.6,131.67,6.8,14,17.7,0.0256392725283741,0.1611928598,0.312,8,0.29,0.0859100888,0.1966789226,0.06364513,0.50592926,0.186851054,0.000376268,0.703183175,"Ohio"
"988",16.1,88,16.5,1.7,3.3,7.6,3,2.6,0.2,1.9,147.63,5.1,11.2,30,0.0334255067002948,0.2185572568,0.288,5.7,0.253,0.0850415741,0.2178920093,0.078129083,0.500891427,0.197240762,0.000728531,0.771669472,"Ohio"
"989",11,93.4,4.1,1.9,5,10.4,1.5,1.1,0.1,2.1,150.79,4.3,14.4,16.1,0.0234445647684012,0.1127270237,0.316,8.5,0.243,0.0600308475,0.1733905989,0.069609508,0.505476213,0.197109201,0.000612262,0.93182926,"Ohio"
"990",15.5,89.5,14,2.1,4.4,9.3,19,1.7,0.3,7.1,143.39,9.1,13.7,20.7,0.0434985892035106,0.1814195746,0.334,7,0.274,0.0785178455,0.2111499676,0.093428046,0.514670927,0.187295098,0.000913097,0.952174553,"Ohio"
"991",8.3,96.5,3.3,1.3,3.6,8.2,3.4,6.3,0.1,2.6,167.89,4.9,12,15,0.00878794684268599,0.104061665,0.273,8.9,0.187,0.040965709,0.1360697561,0.061876248,0.504975492,0.205056449,0.001341879,0.941744062,"Ohio"
"992",14.5,87.3,9.2,2.7,4.9,9.9,3.1,0.6,0.2,5.1,135.56,5.3,14.4,18.4,0.0289818320140562,0.1549821087,0.34,7.8,0.252,0.0735174287,0.2003329565,0.08053528,0.500551009,0.174359519,0.000431577,0.761741123,"Ohio"
"993",13.4,88.9,10,2.6,5.7,10.7,7.5,0.9,0.1,2.1,140.24,7.1,14.5,18,0.0374084300839133,0.1651109223,0.309,7.3,0.265,0.0742761016,0.199729678,0.083887784,0.514648887,0.183241204,0.00078099,0.838010469,"Ohio"
"994",15.3,80.2,9.9,2.5,5.8,10.7,1.1,0.3,0.2,1.1,128.15,5.8,14.5,16.7,0.0436812361789839,0.1664237276,0.334,7.4,0.272,0.0942065661,0.1960449005,0.071674491,0.504753839,0.177637143,0.000355492,0.548332024,"Ohio"
"995",10.9,87.4,3.5,2.3,6.1,11.4,1.4,0.7,0.1,1.5,150.51,2.6,15.6,14.2,0.0265869766353649,0.1197202955,0.299,8.7,0.275,0.0913320178,0.1573431884,0.058190328,0.505337019,0.18207626,0.00069074,0.876002527,"Ohio"
"996",13.4,90.9,5,2.6,5.8,11.1,4.3,1.2,0.1,4.4,144.87,5.8,15.4,17.4,0.0199554040101686,0.1279977096,0.288,8,0.247,0.0704037856,0.1762615214,0.074265215,0.511123553,0.178866644,0.00046675,0.886685417,"Ohio"
"997",14.9,87.4,13,2.7,5.3,9.8,29.6,3,0.3,5.9,148.39,8,14.3,20.3,0.0314344816164559,0.1640725424,0.299,7,0.243,0.0781612223,0.2062183686,0.10587931,0.523371316,0.168423928,0.001113127,0.960767021,"Ohio"
"998",13.8,89.5,5.5,2.2,5.5,10.6,2,1.2,0.1,1.7,141.19,4.7,14,16.9,0.019769915836644,0.1490740361,0.336,8.1,0.279,0.0732404933,0.1885889337,0.07022233,0.507933779,0.181515367,0.000460547,0.857998556,"Ohio"
"999",15.1,85.3,12.7,2.9,6.2,12,8.2,0.5,0.1,1.8,135.12,6.1,15.1,17,0.0362488483438807,0.1640436665,0.329,7.1,0.264,0.084192397,0.2178830805,0.085359229,0.511760188,0.170018771,0.00045644,0.800924341,"Ohio"
"1000",11.7,92.9,5.6,1.7,4.4,8.7,2.6,1.7,0.2,5.6,151.11,5.1,12.5,24.4,0.0329007773765073,0.1566844844,0.317,7.5,0.23,0.0575783798,0.1711147364,0.064688614,0.506131978,0.182023462,0.000693749,0.748979982,"Ohio"
"1001",14.9,89.2,8.8,1.4,4.4,9.2,8.2,0.4,3.6,6.2,143.86,6.5,14.3,18.9,0.0338330760609841,0.1624093716,0.317,7.5,0.296,0.1375570929,0.1585373806,0.06960023,0.504443204,0.135593421,2.1741e-05,0.554148346,"Oklahoma"
"1002",13.5,91.5,11.3,1.8,4.1,8.2,10.1,3.4,5,12.7,146.43,8.1,12.1,21.3,0.0223641186994879,0.1532438263,0.306,7,0.274,0.1579811146,0.1570328845,0.085543343,0.51250661,0.141308078,0.001110691,0.962353518,"Oklahoma"
"1003",15.4,87.7,10.1,2.5,6.7,10,2.7,2.2,10.5,6,144.2,6.5,13.4,18,0.0308624115116795,0.1569274837,0.366,6.9,0.309,0.1660399952,0.1719972498,0.074543836,0.513045482,0.121939343,0.000519021,0.646951507,"Oklahoma"
"1004",21.4,83.1,16.3,1.8,6.2,10.2,8.2,0.4,14.2,4.2,131.94,7.9,13.4,18.7,0.0495630624755445,0.2040539983,0.367,6.4,0.294,0.1593227976,0.2021976739,0.079392376,0.50715324,0.123699634,0.000331743,0.509421248,"Oklahoma"
"1005",18.1,85.8,11.4,1.8,6,11.5,11.2,0.4,12.8,3.6,134.8,6.4,15.1,16.8,0.0233972859148339,0.1883778072,0.318,6.6,0.297,0.1450886876,0.1883483572,0.081533999,0.497489855,0.126361587,0.000208825,0.575012639,"Oklahoma"
"1006",15.2,88,10.6,2.2,5,8.7,2.4,0.9,2,12.4,138.5,6.8,12.5,21.1,0.041042142071479,0.1923260933,0.376,7.7,0.312,0.1646332222,0.1892855943,0.077462687,0.499385014,0.135784459,0.000487659,0.602822714,"Oklahoma"
"1007",15.7,86.3,10.2,2.1,5.8,9.9,2.3,0.3,5.5,8.9,130.2,7,13.3,17.5,0.0395526949768077,0.2043187278,0.351,7.1,0.336,0.1669888411,0.2060882839,0.08575804,0.503484446,0.130082844,0.000324266,0.445496084,"Oklahoma"
"1008",24.6,84.7,11.6,2.5,6.1,10.9,2.9,0.3,6,5.1,133.17,5.8,13.4,19.2,0.0501401645509037,0.2259845668,0.344,6.3,0.336,0.1889352514,0.2079361683,0.081182796,0.491227673,0.131923058,0.000650079,0.774854375,"Oklahoma"
"1009",15.9,86.6,10.5,1.8,5.5,9,2.5,0.8,12.7,5.4,144.01,7.6,11.8,22.4,0.0522916830078176,0.183891111,0.363,7,0.357,0.1849518525,0.1813756381,0.077871002,0.513096791,0.138576326,0.000706917,0.572975568,"Oklahoma"
"1010",18.3,81.2,14.3,1.4,5.2,9.7,1.4,0.7,33.5,7.2,140.88,6.9,11.9,23.3,0.0349255264509502,0.2666761405,0.35,6.6,0.308,0.1976172899,0.2235986836,0.079089416,0.508213552,0.127495339,0.000619233,0.683316662,"Oklahoma"
"1011",23.5,85,13.3,2.2,7.6,14.6,0.5,1.2,22.2,3.8,133.88,5.2,15.3,15.2,0.0631830201483631,0.234535773,0.382,7,0.342,0.217996171,0.2090096906,0.079918033,0.506394538,0.114471613,0.000530645,0.433220045,"Oklahoma"
"1012",17.2,88.2,7.7,1.9,4.4,9.6,2.4,0.5,4.9,5.8,136.17,5.9,14,17.1,0.0198016237331461,0.1768775264,0.353,7.8,0.265,0.1446463492,0.1687167148,0.082704995,0.500631232,0.130724784,0.000365979,0.617630791,"Oklahoma"
"1013",12.1,90.9,12.3,1.5,3.9,6.9,4,4.3,4.2,4.7,153.44,5.2,9.2,34,0.0231594344222331,0.1930166527,0.31,6.3,0.243,0.1561798453,0.1931045099,0.063041765,0.489085553,0.163756103,0.000568955,0.779715579,"Oklahoma"
"1014",17.6,87,12,1.8,4.8,9.4,3.5,0.7,14.7,5.2,135.61,6.4,12.6,19.4,0.0357737448231264,0.1924838736,0.337,7.1,0.311,0.162745881,0.1831660375,0.073844245,0.520929589,0.130312927,0.000417391,0.726807984,"Oklahoma"
"1015",13.6,86.1,11.8,1.9,5.3,10.2,2.1,0.4,11.6,4.2,133.79,6.2,13.8,17.6,0.0377073906485671,0.1805086473,0.36,7.3,0.359,0.1554701503,0.1804039996,0.077151335,0.504515369,0.132471863,0.000282119,0.662026384,"Oklahoma"
"1016",21,81.7,18.5,1.8,6.6,11,3.4,0.6,4.8,11.8,132.24,4.5,15.4,15.8,0.114560659869401,0.2086877964,0.321,5.6,0.337,0.1670137443,0.1941604294,0.072049689,0.503800815,0.123882424,0.000437445,0.388947703,"Oklahoma"
"1017",22.2,78.9,16.6,1.7,5.4,10.4,1.9,0.7,11.3,7,129.83,7.2,13.3,17.7,0.0260104041616647,0.2220483502,0.356,6.8,0.342,0.2069488697,0.2130094202,0.074442761,0.498827021,0.11496367,0.000362867,0.339373611,"Oklahoma"
"1018",20.4,72.9,18.4,1.7,6,10.1,7.9,0.8,13,6.1,128.07,8.4,12.8,18.2,0.0458673516191175,0.2452018987,0.337,6.2,0.354,0.2041999628,0.2066096757,0.080508475,0.509627689,0.114019728,0.000423626,0.547102652,"Oklahoma"
"1019",23.1,87,14.1,2,5.5,10.7,0.5,0.4,17.9,3.6,131.22,6.9,14,17.6,0.0316247841000316,0.2263383772,0.338,7.3,0.333,0.1770455431,0.2018958593,0.078205865,0.501783969,0.124643554,0.000342407,0.612617853,"Oklahoma"
